Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Card_Type,Fraud_Label
5318A6BB-AAB,USER_6584,2025-07-13 19:31:08,100.57,POS,92363.7,Laptop,Mumbai,Finance,0,3,118,Discover,0
F813A8CA-C20,USER_2404,2026-01-12 16:24:00,134.61,POS,6857.41,Mobile,Mumbai,Electronics,0,11,12,Visa,0
138FB352-FEA,USER_4336,2026-06-05 13:46:33,214.68,POS,40709.5,Mobile,Mumbai,Finance,0,2,32,Discover,0
9D7B5839-CA6,USER_9686,2026-02-04 23:08:46,265.89,POS,67935.68,Laptop,London,Food & Beverage,1,7,6,Discover,0
F7309DBD-F8A,USER_4850,2025-08-16 09:12:41,88.43,Online,11877.13,Laptop,London,Electronics,0,12,44,Mastercard,0
8605DCD3-CB7,USER_3351,2026-05-21 11:12:56,31.62,POS,52659.57,Laptop,Toronto,Entertainment,0,6,52,Visa,0
3F81ED11-E7E,USER_1070,2025-08-20 14:15:49,46.53,Mobile,84601.1,Laptop,Singapore,Healthcare,0,3,30,Amex,0
4A56908C-29D,USER_3340,2026-06-11 21:40:56,87.24,ATM,86335.5,Mobile,Singapore,Retail,0,3,30,Discover,0
5A916D9D-6D3,USER_6390,2025-09-06 06:02:27,85.86,Mobile,30923.35,Desktop,Berlin,Utilities,0,1,98,Amex,0
F840ACBF-D0C,USER_4471,2026-04-12 02:22:37,31.89,Online,71760.86,Mobile,London,Finance,0,8,27,Amex,0
A4C3D803-7A9,USER_5358,2026-03-05 02:34:38,46.29,Online,28505.07,Mobile,New York,Utilities,0,13,31,Visa,0
9455CFD5-8EF,USER_9077,2026-01-06 14:19:14,10.53,Online,54648.09,Mobile,Singapore,Utilities,0,11,82,Visa,0
9326CF6E-09C,USER_7266,2025-07-07 10:26:21,105.87,Online,61339.98,Tablet,Berlin,Retail,0,6,108,Amex,0
BA951F24-09A,USER_1125,2025-07-20 16:55:57,84.4,Online,43178.44,Tablet,Sydney,Electronics,1,7,44,Amex,0
0E5658CF-1E1,USER_6591,2026-01-11 06:57:33,55.7,Mobile,13792.9,Tablet,Paris,Retail,0,13,85,Visa,0
A463954E-7B4,USER_5462,2025-10-07 06:08:15,27.61,Online,1415.96,Mobile,Toronto,Travel,0,8,96,Amex,0
E1DBF73E-CFF,USER_8255,2025-11-16 05:56:45,124.0,Wire Transfer,19298.39,Laptop,Berlin,Finance,0,12,111,Visa,0
E170E77D-88F,USER_1225,2025-09-08 12:55:34,290.37,POS,41443.92,Mobile,Sydney,Utilities,0,3,11,Visa,0
6DD7AE46-B6C,USER_5038,2025-07-07 16:42:24,20.34,Mobile,37588.57,Tablet,London,Finance,0,11,50,Amex,0
60320E7E-BA4,USER_2778,2026-03-26 06:51:16,12.54,Online,32860.55,Desktop,Toronto,Utilities,0,9,3,Visa,0
721686C8-6F1,USER_1683,2025-07-25 23:03:15,29.07,ATM,91674.61,Mobile,Toronto,Finance,0,6,17,Visa,0
33914F27-2EC,USER_5839,2026-03-15 08:34:19,199.98,POS,70728.03,Laptop,Mumbai,Healthcare,0,9,92,Discover,0
85E10852-D37,USER_5936,2025-09-26 08:01:36,42.68,Mobile,92413.45,Tablet,New York,Utilities,0,4,64,Amex,0
AE89FCB9-E30,USER_6624,2026-02-19 16:38:32,15.48,Online,60990.32,Tablet,Dubai,Retail,0,12,53,Mastercard,0
2404DCBE-A71,USER_3338,2025-11-29 00:27:09,115.98,Online,35472.6,Mobile,Mumbai,Travel,0,10,39,Amex,0
7AA8B9DA-665,USER_9878,2026-04-16 20:40:14,44.74,ATM,11425.61,Laptop,New York,Entertainment,0,1,36,Mastercard,0
32E78E50-7A1,USER_9754,2025-08-23 12:54:05,677.01,Online,84036.73,Mobile,London,Retail,0,6,78,Visa,0
CA8E0278-32C,USER_3741,2025-07-16 03:49:28,80.92,Online,44696.25,Laptop,Toronto,Retail,0,7,54,Amex,0
D217622D-A00,USER_1247,2025-11-21 12:10:27,293.51,ATM,34876.81,Laptop,Berlin,Entertainment,0,7,106,Discover,0
AE83EB01-6AE,USER_2960,2025-10-27 05:17:00,51.4,ATM,56813.78,Mobile,Sydney,Travel,0,2,50,Amex,0
030DE480-4C2,USER_5783,2026-05-20 12:55:21,76.92,Wire Transfer,82165.87,Mobile,Dubai,Finance,0,4,56,Amex,0
2C187A8A-317,USER_6197,2026-04-16 20:54:20,54.06,Mobile,67645.71,Mobile,London,Retail,0,12,112,Discover,0
D8C5E84B-C85,USER_8008,2026-06-22 08:52:32,61.12,POS,53425.11,Mobile,London,Utilities,0,4,108,Visa,0
C6FFEC9C-57B,USER_1259,2025-09-14 15:21:17,18.79,Wire Transfer,45989.64,Mobile,Mumbai,Electronics,0,2,6,Visa,0
32E14AA3-780,USER_3827,2025-08-02 05:39:09,23.67,Online,21391.96,Mobile,Paris,Retail,1,1,47,Mastercard,0
81C0D2EE-686,USER_1969,2025-08-20 17:38:40,64.06,Online,26388.51,Laptop,Dubai,Healthcare,0,3,91,Amex,0
B12D840D-AFE,USER_1090,2025-09-16 14:14:09,214.94,Online,40681.28,Laptop,Tokyo,Electronics,0,10,85,Amex,0
FB61F349-CAB,USER_2287,2025-07-13 03:40:45,31.82,Online,58982.98,Tablet,Singapore,Travel,0,10,59,Visa,0
69216EB7-BBE,USER_4568,2026-05-05 20:57:13,14.4,Online,70659.6,Mobile,Singapore,Food & Beverage,0,1,7,Amex,0
36ADF4A4-BBF,USER_5237,2025-11-24 07:18:38,62.25,POS,2182.53,Laptop,Tokyo,Travel,0,8,39,Discover,0
3ACA8C5E-A4A,USER_9737,2025-08-26 11:55:01,61.21,Online,11473.7,Tablet,Dubai,Retail,0,3,57,Discover,0
E3675001-5A2,USER_6801,2025-10-03 13:13:27,120.11,POS,25985.13,Laptop,New York,Travel,0,4,96,Mastercard,0
10666ADF-0B1,USER_8073,2026-05-03 13:07:31,39.6,ATM,7416.12,Desktop,Singapore,Finance,0,5,14,Discover,0
9FC9DC04-4CC,USER_2060,2026-05-02 14:40:04,173.3,POS,21036.15,Desktop,Singapore,Electronics,0,14,60,Amex,0
9132585C-513,USER_9815,2025-10-24 02:47:00,48.15,POS,53200.23,Mobile,Sydney,Healthcare,0,7,9,Visa,0
68BE9886-28C,USER_9991,2025-07-21 10:16:20,147.38,ATM,34046.34,Mobile,Paris,Retail,0,11,69,Mastercard,0
AEB992A0-250,USER_3516,2025-09-11 05:53:10,18.9,ATM,15309.34,Laptop,Singapore,Food & Beverage,0,6,91,Visa,0
8352BB4F-685,USER_9392,2025-11-16 17:57:26,68.89,Online,93599.66,Mobile,London,Healthcare,0,9,29,Amex,0
C8EFC95D-F9E,USER_4150,2025-08-30 04:56:56,268.09,POS,42586.04,Mobile,Dubai,Travel,0,6,9,Amex,0
19883C81-5C9,USER_1258,2025-12-19 04:37:17,25.78,POS,31277.76,Mobile,Toronto,Entertainment,0,11,6,Visa,0
C3949CAC-5F5,USER_6518,2026-02-19 07:42:39,36.09,Wire Transfer,25106.21,Laptop,Dubai,Healthcare,0,2,71,Mastercard,0
7FE8848D-C58,USER_9817,2025-12-06 14:01:21,15.97,Online,75017.21,Mobile,Singapore,Utilities,0,7,27,Mastercard,0
DA7E8784-4D9,USER_9669,2025-08-29 02:11:02,248.66,Wire Transfer,8687.82,Laptop,Singapore,Entertainment,0,13,87,Visa,0
0C36BF5F-5BC,USER_9639,2026-04-08 01:37:08,525.89,Mobile,9175.5,Mobile,Paris,Travel,0,18,20,Visa,1
1BA5C75D-6E4,USER_9706,2026-02-23 02:05:09,20.51,POS,71872.19,Mobile,Tokyo,Electronics,0,2,81,Mastercard,0
398A558A-B6F,USER_8682,2026-02-04 17:41:17,64.56,Online,98109.67,Mobile,Paris,Food & Beverage,0,8,73,Mastercard,0
174E731C-A9F,USER_6252,2025-12-26 09:23:50,38.3,Online,48748.27,Desktop,Toronto,Finance,0,9,40,Mastercard,0
869EFAE2-0EF,USER_6209,2025-08-31 20:09:27,186.2,ATM,31410.1,Laptop,New York,Utilities,0,3,79,Discover,0
61E74EFA-1CC,USER_7589,2026-05-28 22:47:47,40.15,Wire Transfer,66828.24,Laptop,Paris,Utilities,0,12,110,Visa,0
4895D4A0-EAE,USER_5995,2025-09-25 18:47:52,63.99,Online,64041.02,Laptop,Dubai,Healthcare,0,14,86,Discover,0
CB54862E-E5A,USER_2565,2026-04-24 06:06:04,180.58,POS,10399.72,Tablet,London,Food & Beverage,0,1,47,Visa,0
4FA841B3-E7C,USER_4120,2025-10-31 11:17:33,341.71,POS,11305.73,Laptop,Paris,Entertainment,0,42,10,Mastercard,1
56601201-5D8,USER_5239,2025-09-26 20:57:36,100.0,Mobile,9825.89,Mobile,Berlin,Utilities,1,8,2,Mastercard,1
DB52FB82-C6A,USER_9377,2026-05-02 18:42:51,51.78,Wire Transfer,98142.0,Laptop,Sydney,Finance,0,14,24,Visa,0
00087C0D-097,USER_3088,2025-10-09 10:12:45,76.7,ATM,85104.72,Mobile,Paris,Finance,0,10,14,Amex,0
13659EF5-075,USER_1745,2025-09-23 11:57:01,40.11,Online,96481.58,Mobile,Toronto,Finance,0,8,41,Discover,0
C8777AE7-9D8,USER_2285,2026-05-03 07:29:31,361.18,Wire Transfer,66780.47,Mobile,Berlin,Travel,0,4,89,Discover,0
0915CA2C-54F,USER_9008,2026-02-11 12:26:50,128.22,Online,43329.91,Desktop,Berlin,Utilities,0,14,89,Discover,0
49FB2051-79F,USER_1193,2026-01-07 23:12:29,57.85,Online,27353.76,Desktop,Dubai,Travel,0,10,85,Visa,0
BA49EDC1-803,USER_7473,2026-05-02 10:11:10,54.44,POS,60283.82,Mobile,Tokyo,Retail,0,2,62,Discover,0
A352B490-23B,USER_8206,2026-06-14 06:38:51,66.72,Mobile,13908.1,Tablet,Paris,Finance,0,7,51,Mastercard,0
6A7D25E7-A2D,USER_2009,2025-12-16 07:58:00,900.3,Mobile,13182.45,Mobile,Paris,Finance,0,39,19,Visa,1
18BC1E95-B84,USER_6960,2026-05-27 03:43:51,40.86,POS,97873.43,Mobile,Toronto,Utilities,0,14,102,Discover,0
5CAF4EDF-780,USER_7230,2026-02-25 21:02:24,40.83,Online,85658.62,Desktop,New York,Utilities,0,3,48,Amex,0
AE4B7C22-342,USER_1384,2026-05-22 07:06:11,7.75,Online,7998.23,Laptop,Sydney,Utilities,0,3,53,Amex,0
CC7ED421-2AB,USER_5509,2026-06-03 09:12:16,277.9,Mobile,17307.98,Laptop,Paris,Travel,0,14,88,Amex,0
5085EB94-665,USER_4069,2025-08-14 13:44:01,56.72,POS,92395.77,Laptop,Paris,Utilities,0,11,69,Mastercard,0
5DD6562A-7BD,USER_7644,2025-11-04 00:04:03,39.03,ATM,51668.01,Mobile,Mumbai,Utilities,1,5,105,Amex,0
77592878-40E,USER_8320,2026-06-18 12:46:13,116.6,POS,22897.14,Mobile,Singapore,Entertainment,0,13,80,Mastercard,0
6911961B-822,USER_3444,2025-11-16 05:11:45,34.65,Online,49709.48,Laptop,London,Finance,0,11,6,Visa,0
E89ED261-C2C,USER_8656,2025-08-10 11:37:26,190.83,Online,91871.86,Mobile,New York,Retail,0,4,47,Visa,0
46B6CD19-8AB,USER_7963,2026-05-24 19:04:24,104.81,Online,61187.5,Desktop,Toronto,Retail,0,10,33,Visa,0
5BEA89A9-226,USER_3567,2026-03-16 03:19:01,136.71,POS,2477.25,Laptop,Berlin,Retail,0,13,90,Discover,0
4484D059-F7A,USER_6810,2026-04-21 01:52:59,16.0,ATM,12700.87,Mobile,Singapore,Finance,0,5,23,Visa,0
F808E3B3-A4A,USER_6244,2026-01-21 13:19:45,40.37,POS,95211.38,Mobile,Tokyo,Healthcare,0,11,113,Discover,0
7F21EC89-716,USER_7672,2025-10-15 17:57:13,78.18,Mobile,71432.27,Mobile,Sydney,Travel,0,6,116,Mastercard,0
D90077B7-E14,USER_4867,2026-02-17 16:36:09,26.2,POS,54684.92,Mobile,Paris,Retail,0,7,86,Visa,0
46ABF9E6-777,USER_3821,2025-11-20 20:59:00,459.01,POS,11804.85,Mobile,Singapore,Food & Beverage,1,23,13,Mastercard,1
0B30C4A1-A2A,USER_4213,2025-11-22 08:53:49,261.57,ATM,55200.77,Mobile,Paris,Electronics,1,4,70,Mastercard,0
BA75AE81-31F,USER_6700,2025-06-27 17:01:28,1686.35,Online,63957.39,Mobile,Sydney,Utilities,0,7,2,Mastercard,0
44936911-CF0,USER_8604,2025-08-21 04:33:24,65.82,Online,34579.62,Mobile,Tokyo,Healthcare,0,1,23,Discover,0
B62C832C-3B8,USER_6443,2026-05-15 16:09:12,66.09,Mobile,73543.8,Laptop,Tokyo,Healthcare,0,8,107,Discover,0
4EF6D55D-281,USER_8807,2026-03-02 18:10:05,12.96,Online,27894.87,Desktop,Dubai,Travel,0,2,22,Amex,0
CFD195D9-E63,USER_7295,2025-08-10 19:17:26,485.43,Wire Transfer,55823.38,Laptop,Tokyo,Finance,0,9,85,Discover,0
26D4F6A0-5A7,USER_1970,2025-12-09 09:17:52,866.43,ATM,4934.45,Laptop,Sydney,Food & Beverage,0,22,15,Discover,1
46FE23D4-791,USER_7891,2026-04-19 20:54:30,100.76,ATM,20779.22,Desktop,Sydney,Finance,0,4,20,Amex,0
1F6CB45B-39C,USER_2758,2025-08-24 15:34:31,123.06,ATM,9549.18,Mobile,Mumbai,Food & Beverage,0,8,64,Mastercard,0
D3AB2F01-906,USER_4616,2026-04-05 15:12:24,22.96,Mobile,57225.4,Laptop,Dubai,Food & Beverage,0,11,17,Mastercard,0
4C7AD681-D84,USER_1825,2025-06-23 23:34:18,289.38,ATM,62690.17,Tablet,Mumbai,Healthcare,0,12,18,Visa,0
21213FC7-FB5,USER_3880,2026-01-29 02:59:06,99.1,Online,32622.16,Mobile,Singapore,Entertainment,0,7,10,Amex,0
D2B0DDA3-169,USER_4488,2025-09-21 10:34:53,175.59,Online,93029.74,Mobile,Berlin,Entertainment,0,11,27,Visa,0
03A0F63D-4CB,USER_6019,2025-09-26 20:14:05,125.65,POS,48804.48,Laptop,Dubai,Electronics,0,1,85,Mastercard,0
E27FD565-D01,USER_8291,2025-12-04 00:32:28,118.23,POS,67122.37,Laptop,Dubai,Healthcare,0,11,34,Discover,0
A673234B-D66,USER_1522,2025-06-28 11:26:41,70.81,POS,92402.6,Mobile,Sydney,Food & Beverage,0,12,6,Visa,0
EC808294-E73,USER_3552,2025-10-20 02:06:19,276.98,POS,3905.05,Mobile,Paris,Healthcare,0,46,1,Visa,1
FD661D47-A36,USER_1043,2026-01-19 01:37:39,5.0,Online,39817.23,Mobile,London,Entertainment,0,4,112,Mastercard,0
CC0FF62F-2CC,USER_7113,2026-03-09 23:01:13,76.09,Online,88871.86,Mobile,Dubai,Retail,0,5,18,Discover,0
6BD1DBFF-219,USER_7039,2025-12-22 22:47:22,117.89,ATM,27278.03,Mobile,Tokyo,Travel,0,5,115,Visa,0
945EE266-415,USER_2393,2025-08-04 02:33:38,23.64,POS,16364.69,Laptop,Tokyo,Food & Beverage,0,9,49,Discover,0
FB066A89-BE0,USER_8516,2026-06-10 00:57:23,214.54,POS,84319.8,Mobile,Singapore,Retail,0,1,60,Mastercard,0
C28C948E-FD9,USER_2450,2025-09-11 20:40:05,15000.0,Online,4947.0,Mobile,London,Finance,1,30,35,Visa,1
37E8159C-947,USER_9084,2025-06-26 13:29:46,137.71,Wire Transfer,46725.99,Laptop,Paris,Healthcare,0,13,42,Mastercard,0
1750A191-145,USER_5861,2025-11-21 16:32:53,435.33,POS,59623.52,Laptop,Mumbai,Healthcare,0,5,16,Amex,0
D85AEC29-61B,USER_8764,2025-08-11 03:09:33,7.28,Online,13072.74,Mobile,Paris,Food & Beverage,0,6,8,Visa,0
F0B07F9D-EF5,USER_9464,2025-08-08 16:33:18,130.77,POS,99315.94,Desktop,Berlin,Food & Beverage,0,11,76,Discover,0
D53F8E6B-704,USER_4143,2025-07-11 17:18:19,45.97,Online,39357.71,Laptop,Mumbai,Finance,0,12,43,Amex,0
AA5E80E0-7ED,USER_5374,2026-01-25 13:06:42,14.7,Online,16983.49,Mobile,Singapore,Retail,1,12,67,Visa,0
927D16E0-3B2,USER_2529,2025-10-25 13:23:22,1801.49,ATM,19478.24,Mobile,Tokyo,Utilities,0,20,25,Mastercard,1
21CFB061-E04,USER_7172,2026-01-18 16:50:20,146.68,Online,8704.64,Mobile,Sydney,Electronics,1,12,33,Amex,0
700EF411-C78,USER_9779,2026-03-05 04:37:48,75.18,POS,727.19,Mobile,Mumbai,Finance,1,4,101,Amex,0
DA1CD70B-C20,USER_7409,2025-07-02 03:29:50,28.55,POS,21701.96,Desktop,Sydney,Travel,0,4,98,Mastercard,0
219B70C7-549,USER_3504,2025-10-27 21:49:09,27.73,Online,95413.65,Mobile,Tokyo,Travel,0,7,93,Mastercard,0
2729FF1B-B3D,USER_9623,2026-01-19 18:25:38,1205.19,Online,9465.83,Tablet,London,Retail,0,21,21,Discover,1
8662B121-207,USER_3973,2025-07-09 21:12:38,102.7,Online,46795.88,Laptop,Mumbai,Travel,0,3,46,Discover,0
0CBB6128-088,USER_8394,2025-08-29 06:02:57,416.21,Online,16247.66,Mobile,London,Electronics,1,6,24,Mastercard,1
BA2850E5-ABB,USER_2441,2026-04-22 19:34:20,274.65,Online,49079.85,Mobile,Paris,Finance,0,12,84,Visa,0
7A09C5D6-9AF,USER_8554,2025-11-26 00:31:06,69.38,ATM,59619.11,Laptop,New York,Finance,0,1,113,Mastercard,0
337CAF85-498,USER_2993,2026-05-09 15:29:44,46.01,ATM,2714.42,Laptop,Toronto,Finance,1,11,38,Visa,0
0C59FCE0-94A,USER_8931,2025-11-08 01:55:15,587.94,POS,37093.87,Laptop,New York,Travel,0,8,85,Amex,0
7B765BCD-35B,USER_7351,2025-06-23 19:57:58,1674.42,Online,14848.43,Laptop,Berlin,Travel,1,38,10,Amex,1
6C70A9F7-2E0,USER_9048,2025-10-15 18:33:54,400.6,Online,16575.33,Mobile,London,Utilities,1,46,3,Discover,1
EAB1D187-096,USER_5692,2025-08-17 18:19:36,3431.37,Wire Transfer,15025.27,Desktop,Singapore,Food & Beverage,0,20,19,Amex,1
113D2053-489,USER_6288,2025-10-29 14:41:09,130.53,POS,3333.76,Mobile,Singapore,Travel,0,6,88,Visa,0
19026C81-43C,USER_5388,2026-03-09 04:03:12,141.76,POS,36750.43,Mobile,Dubai,Retail,0,5,106,Amex,0
83819242-550,USER_1941,2025-08-07 01:46:27,103.27,POS,54888.19,Mobile,Singapore,Electronics,0,9,83,Mastercard,0
D9F712C4-305,USER_6308,2026-06-15 03:34:20,230.13,ATM,71768.19,Laptop,Singapore,Travel,0,11,34,Visa,0
044CA9C8-EF5,USER_2104,2026-04-04 09:36:55,245.21,Online,3481.37,Mobile,Singapore,Electronics,0,10,20,Amex,1
DCEE6415-A03,USER_8904,2026-01-08 02:19:54,5.0,Mobile,61064.08,Mobile,New York,Food & Beverage,0,2,23,Discover,0
D2936139-B14,USER_3616,2026-04-20 05:43:48,46.35,POS,83243.34,Desktop,Berlin,Entertainment,0,1,28,Mastercard,0
5CA13C18-BCA,USER_1782,2026-01-18 17:46:28,45.31,POS,16770.86,Mobile,Dubai,Healthcare,0,5,104,Visa,0
1F8517C1-C62,USER_7679,2025-09-11 21:47:53,37.32,POS,70415.04,Mobile,London,Travel,0,2,79,Mastercard,0
77E534C6-43E,USER_9120,2026-05-04 00:42:19,44.48,Online,30645.28,Laptop,Tokyo,Electronics,0,10,63,Visa,0
4FFE5A51-C82,USER_4343,2025-10-12 03:34:28,52.33,Online,96412.16,Desktop,Dubai,Healthcare,0,1,17,Amex,0
6260BBFC-2B8,USER_9163,2026-04-13 11:37:23,144.02,Mobile,42630.81,Mobile,Dubai,Electronics,0,13,101,Discover,0
455360F1-424,USER_9790,2025-08-18 17:47:00,50.56,Online,24004.32,Mobile,Tokyo,Utilities,0,4,48,Discover,0
ED435E40-417,USER_8445,2026-05-15 19:11:56,95.96,Wire Transfer,6819.77,Desktop,Toronto,Healthcare,0,11,69,Visa,0
AA1ECA49-896,USER_3857,2025-07-04 10:47:41,1364.32,ATM,10311.11,Laptop,Berlin,Entertainment,0,22,4,Amex,1
F1D33B43-47F,USER_7970,2025-12-16 09:52:16,359.21,POS,76726.78,Mobile,Toronto,Finance,0,5,54,Discover,0
8918F455-9DC,USER_7746,2025-07-15 01:38:13,77.0,POS,35503.75,Tablet,Toronto,Retail,0,12,95,Amex,0
24A2A6D1-FE8,USER_3269,2025-12-18 12:25:47,565.19,Online,8060.87,Laptop,New York,Utilities,1,32,4,Visa,1
06F9F4D5-812,USER_3345,2026-05-01 11:33:25,114.28,Online,96558.6,Tablet,Berlin,Travel,0,9,84,Mastercard,0
3729512D-7EA,USER_8566,2026-02-17 19:55:57,12.63,Mobile,69596.29,Mobile,London,Entertainment,0,13,98,Visa,0
39735356-657,USER_9703,2025-12-24 03:15:47,276.45,POS,98460.6,Desktop,London,Food & Beverage,0,5,119,Visa,0
CF9F2D31-275,USER_8827,2026-04-02 19:40:26,157.71,Online,6345.14,Laptop,Sydney,Healthcare,0,14,15,Amex,0
1756DC56-AAC,USER_7382,2025-06-28 02:14:39,27.04,POS,56181.69,Mobile,Mumbai,Utilities,0,9,81,Mastercard,0
C4012305-2F4,USER_2452,2026-03-16 11:20:11,251.57,POS,56537.63,Desktop,London,Utilities,0,10,28,Visa,0
05D59378-DE0,USER_8560,2025-10-14 16:52:08,33.11,POS,98038.98,Desktop,Singapore,Healthcare,0,7,107,Visa,0
A286B8B4-50D,USER_9276,2026-02-11 06:32:49,87.6,ATM,97194.06,Mobile,New York,Finance,0,9,81,Amex,0
F6FA6B96-12B,USER_1129,2026-02-23 21:33:16,325.8,POS,18316.69,Mobile,Toronto,Electronics,0,2,103,Amex,0
2194CFEF-FCC,USER_7872,2025-12-12 07:53:54,2050.92,Online,617.14,Mobile,Singapore,Finance,0,46,30,Amex,1
ADA6474A-237,USER_2041,2026-01-27 18:16:49,25.34,Online,59255.73,Mobile,Toronto,Food & Beverage,0,13,97,Mastercard,0
D3754FB3-9C0,USER_7766,2026-05-05 18:23:13,59.96,ATM,75440.76,Desktop,Singapore,Electronics,0,6,40,Visa,0
26EA22C1-082,USER_9687,2026-01-06 15:41:07,34.43,Online,50539.5,Mobile,Toronto,Healthcare,0,11,95,Discover,0
24D1A3E7-1C4,USER_3892,2025-08-10 03:14:15,585.1,POS,33470.0,Laptop,Singapore,Entertainment,0,8,102,Amex,0
75C0E015-D19,USER_2400,2025-12-30 08:43:35,51.15,Online,3128.08,Tablet,Paris,Entertainment,0,12,16,Visa,0
CA24BFF3-442,USER_1291,2025-11-11 20:42:58,4811.67,Online,7224.34,Tablet,Paris,Entertainment,1,41,31,Amex,1
BD02E34B-B48,USER_9217,2026-01-15 09:57:55,94.48,POS,33202.51,Mobile,Dubai,Healthcare,0,11,87,Mastercard,0
7DDA4414-B34,USER_1208,2025-09-19 05:36:56,217.61,Wire Transfer,62863.56,Laptop,Paris,Electronics,0,9,3,Visa,0
52EA7863-4E5,USER_8037,2026-03-28 01:53:53,43.04,Mobile,14037.97,Mobile,Mumbai,Entertainment,0,14,14,Mastercard,0
FBB94AD0-BFD,USER_5391,2025-11-30 04:29:53,28.74,Wire Transfer,44446.88,Mobile,New York,Entertainment,0,11,78,Mastercard,0
47EC81CC-63C,USER_7099,2026-06-01 11:54:17,95.84,Online,57891.22,Mobile,Toronto,Food & Beverage,0,12,73,Visa,0
3C105EBF-94C,USER_4956,2025-09-26 22:06:21,47.52,Wire Transfer,67967.01,Mobile,Singapore,Retail,0,12,108,Visa,0
F278FEAE-325,USER_9069,2025-08-09 11:03:16,106.49,Online,77890.83,Mobile,Singapore,Entertainment,0,4,46,Mastercard,0
3DE85AC0-91C,USER_4212,2026-03-07 19:46:01,138.73,POS,79358.45,Mobile,Mumbai,Healthcare,0,12,48,Amex,0
6A9421A0-A79,USER_8385,2025-08-06 14:21:24,110.58,POS,78328.97,Desktop,Berlin,Retail,0,4,117,Discover,0
448FD26E-601,USER_5048,2026-02-03 20:37:59,47.51,POS,21828.35,Mobile,New York,Food & Beverage,0,3,36,Visa,0
B66A13CA-10C,USER_1202,2026-04-12 21:58:46,110.23,POS,96109.49,Mobile,London,Travel,0,9,56,Amex,0
A84B7D3A-F70,USER_8099,2026-04-19 03:12:27,48.43,Mobile,25073.73,Mobile,Sydney,Retail,0,9,59,Visa,0
01826701-249,USER_6002,2026-03-29 12:29:24,16.95,POS,78061.91,Mobile,London,Electronics,0,1,75,Discover,0
3B601B88-58E,USER_4232,2025-12-20 09:26:50,730.55,ATM,25425.93,Laptop,Berlin,Entertainment,0,3,4,Mastercard,0
016E2F5F-F9C,USER_1154,2025-08-31 16:16:43,93.9,Online,22697.46,Mobile,London,Retail,0,5,59,Discover,0
76463EF9-539,USER_8246,2025-09-03 12:55:08,99.72,POS,16611.56,Desktop,Mumbai,Travel,0,9,32,Discover,0
E79A8B58-3A6,USER_1930,2025-12-20 09:05:14,154.95,POS,8580.98,Laptop,Toronto,Entertainment,0,7,7,Discover,0
E8D8EA2F-897,USER_3183,2025-09-24 16:55:50,183.36,POS,64870.31,Mobile,New York,Healthcare,0,5,12,Discover,0
E0E0A306-58C,USER_9055,2025-10-13 02:44:49,50.04,Online,89101.72,Laptop,Dubai,Travel,0,12,4,Visa,0
A4C58BBA-03D,USER_2157,2026-02-11 08:56:58,27.65,Wire Transfer,94448.95,Tablet,Paris,Travel,0,10,113,Discover,0
4128E714-662,USER_3344,2026-06-17 05:52:04,150.6,POS,25632.48,Mobile,New York,Travel,0,4,106,Visa,0
9A2E0B80-85C,USER_2996,2025-06-23 07:41:00,3700.6,Wire Transfer,7849.92,Mobile,Mumbai,Entertainment,0,35,20,Visa,1
E9A3856F-B66,USER_6628,2025-10-29 02:20:40,657.46,Online,31605.01,Mobile,London,Healthcare,0,3,60,Visa,0
7EEF1B5D-8A5,USER_2161,2025-09-13 19:35:36,92.12,Online,11603.6,Tablet,Dubai,Utilities,0,5,18,Discover,0
CB85BEA1-484,USER_4506,2025-12-12 22:39:44,454.89,Online,15442.78,Laptop,Toronto,Electronics,0,30,8,Mastercard,1
193FBAC6-97B,USER_6072,2026-01-21 12:14:17,357.59,Mobile,57387.17,Laptop,Berlin,Electronics,0,14,116,Mastercard,0
8C20EA4E-9A5,USER_4563,2025-10-21 04:37:24,139.84,POS,52763.5,Laptop,Dubai,Retail,0,2,78,Visa,0
47F1A712-999,USER_9086,2025-07-07 16:31:16,131.29,ATM,9969.16,Mobile,Paris,Retail,1,14,17,Visa,1
12268028-EEA,USER_9738,2026-02-11 02:31:40,40.36,POS,66048.38,Mobile,New York,Utilities,0,1,58,Mastercard,0
C55D48C5-CF2,USER_7705,2025-11-21 16:56:15,135.29,Wire Transfer,74307.44,Desktop,Paris,Finance,0,11,45,Discover,0
EEFB1A28-F46,USER_6821,2025-09-12 19:55:57,3175.8,Online,16813.3,Mobile,Berlin,Electronics,1,42,26,Visa,1
EC987399-35C,USER_3418,2025-11-30 06:56:28,65.7,POS,53283.17,Laptop,London,Electronics,0,13,74,Discover,0
3D7D26A8-B0F,USER_3013,2026-01-16 05:26:05,102.13,Online,11556.3,Laptop,Singapore,Healthcare,0,36,14,Mastercard,1
3E03B6AA-270,USER_7180,2025-09-26 04:01:22,40.79,Online,55162.9,Mobile,Mumbai,Food & Beverage,0,4,111,Mastercard,0
2C8617A0-B17,USER_5937,2026-03-30 03:18:14,159.54,Online,20968.32,Laptop,New York,Food & Beverage,0,3,54,Amex,0
